PID,BldgArea,SoldPrice,LotFrontage,LotArea,Street,Alley,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQual,CentralAir,X1FloorSF,X2FloorSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorchSF,3SsnPorchSF,ScreenPorchSF,PoolArea,PoolQual,Fence,MiscVal,MoSold,YrSold,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_CBlock,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Wood,Heating_GasA,Heating_GasW,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Elev,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Shed,SaleType_COD,SaleType_CWD,SaleType_ConLD,SaleType_ConLI,SaleType_New,SaleType_Oth,SaleType_VWD,SaleType_WD ,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
916403230,1509,175000,85.0,10200,1,0.0,4,4,1,6,5,1988,1989,219.0,4.0,0.0,5.0,0.0,0.0,6.0,783.0,1.0,0.0,678.0,1461.0,5,1,1509,0,1.0,0.0,2,0,3,1,4,5,8,1,2.0,1988.0,2.0,2.0,600.0,3.0,3.0,2,224,0,0,0,0,0,0.0,0.0,0,8,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
533206070,1565,193800,32.0,3784,1,1.0,3,4,1,8,5,2006,2007,36.0,4.0,0.0,5.0,0.0,0.0,6.0,60.0,1.0,0.0,1451.0,1511.0,5,1,1565,0,1.0,0.0,2,0,2,1,4,5,8,0,0.0,2006.0,3.0,2.0,476.0,3.0,3.0,2,0,120,0,0,0,0,0.0,0.0,0,2,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
528292020,2035,222500,74.0,9505,1,0.0,3,4,1,7,5,2001,2001,180.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,884.0,884.0,5,1,884,1151,0.0,0.0,2,1,3,1,4,8,8,1,4.0,2001.0,3.0,2.0,434.0,3.0,3.0,2,144,48,0,0,0,0,0.0,0.0,0,5,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528110080,1710,372402,107.0,13891,1,0.0,4,4,1,8,5,2007,2008,436.0,4.0,0.0,6.0,0.0,4.0,6.0,1400.0,1.0,0.0,310.0,1710.0,5,1,1710,0,1.0,0.0,2,0,2,1,4,6,8,1,4.0,2007.0,2.0,3.0,866.0,3.0,3.0,2,0,102,0,0,0,0,0.0,0.0,0,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
528458180,1448,238500,75.0,7500,1,0.0,4,4,1,8,5,2006,2007,238.0,4.0,0.0,5.0,0.0,0.0,6.0,24.0,1.0,0.0,1348.0,1372.0,5,1,1448,0,0.0,0.0,2,0,2,1,4,6,8,1,4.0,2006.0,2.0,2.0,692.0,3.0,3.0,2,0,140,0,0,0,0,0.0,0.0,0,6,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
535126140,1988,227000,90.0,14670,1,0.0,4,4,1,6,7,1966,1999,410.0,4.0,4.0,0.0,0.0,0.0,4.0,575.0,1.0,0.0,529.0,1104.0,5,1,1104,884,0.0,0.0,2,1,4,1,4,9,8,1,4.0,1966.0,2.0,2.0,480.0,3.0,3.0,2,0,230,0,0,0,0,0.0,3.0,0,8,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
535151100,1008,131000,65.0,6860,1,0.0,3,4,1,5,6,1956,1956,54.0,0.0,0.0,0.0,0.0,0.0,6.0,908.0,1.0,0.0,100.0,1008.0,5,1,1008,0,1.0,0.0,1,0,3,1,2,6,8,0,0.0,1964.0,1.0,1.0,308.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,12,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
905104080,904,109900,74.0,7162,1,0.0,3,4,1,5,7,1966,1966,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,876.0,876.0,3,1,904,0,0.0,0.0,1,0,3,1,3,6,8,0,0.0,1966.0,1.0,1.0,408.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,0,12,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
534478140,1920,137000,95.0,11345,1,0.0,4,4,1,5,5,1948,1950,567.0,0.0,0.0,0.0,0.0,0.0,3.0,220.0,1.0,0.0,708.0,928.0,4,1,928,992,0.0,0.0,2,0,4,2,3,10,8,0,0.0,1948.0,1.0,2.0,400.0,3.0,2.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
906380200,1208,195400,64.0,6762,1,0.0,4,4,1,7,5,2007,2007,108.0,4.0,0.0,5.0,0.0,0.0,6.0,664.0,1.0,0.0,544.0,1208.0,5,1,1208,0,1.0,0.0,2,0,2,1,4,6,8,0,0.0,2007.0,2.0,2.0,628.0,3.0,3.0,2,105,54,0,0,0,0,0.0,0.0,0,9,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
527450150,1218,113000,21.0,1890,1,0.0,4,4,1,6,5,1973,1973,285.0,0.0,0.0,0.0,0.0,0.0,4.0,356.0,1.0,0.0,316.0,672.0,3,1,672,546,0.0,0.0,1,1,3,1,3,7,8,0,0.0,1973.0,1.0,1.0,264.0,3.0,3.0,2,144,28,0,0,0,0,0.0,0.0,0,5,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
527450220,1218,113700,21.0,2058,1,0.0,4,4,1,6,5,1973,1973,265.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,672.0,672.0,5,1,672,546,0.0,0.0,1,1,4,1,5,7,8,0,0.0,1973.0,1.0,1.0,264.0,3.0,3.0,2,0,28,0,0,0,0,0.0,0.0,0,12,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
905301050,1824,302000,74.0,115149,1,0.0,2,4,3,7,5,1971,2002,351.0,0.0,0.0,5.0,0.0,4.0,6.0,1219.0,1.0,0.0,424.0,1643.0,3,1,1824,0,1.0,0.0,2,0,2,1,4,5,8,2,3.0,1971.0,1.0,2.0,739.0,3.0,3.0,2,380,48,0,0,0,0,0.0,0.0,0,6,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
535104120,1453,187500,92.0,10573,1,0.0,3,4,1,6,6,1961,1961,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1312.0,1.0,0.0,141.0,1453.0,5,1,1453,0,1.0,0.0,2,0,3,1,3,6,8,1,3.0,1961.0,2.0,2.0,530.0,3.0,3.0,2,0,49,0,0,288,0,0.0,4.0,0,4,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
533130130,2349,362500,85.0,13143,1,0.0,3,4,1,8,5,1993,1993,504.0,4.0,0.0,5.0,0.0,0.0,0.0,250.0,6.0,981.0,0.0,1231.0,5,1,1251,1098,1.0,0.0,2,1,4,1,4,9,8,1,3.0,1993.0,2.0,3.0,762.0,3.0,3.0,2,32,130,0,0,0,0,0.0,0.0,0,6,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528172020,1904,275000,74.0,10927,1,0.0,4,4,1,8,5,2005,2005,280.0,4.0,0.0,5.0,0.0,0.0,6.0,546.0,1.0,0.0,512.0,1058.0,5,1,1058,846,1.0,0.0,2,1,3,1,5,8,8,1,4.0,2003.0,3.0,2.0,736.0,3.0,3.0,2,179,60,0,0,0,0,0.0,0.0,0,6,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
908127040,960,94750,73.0,10921,1,0.0,4,4,1,4,5,1965,1965,48.0,0.0,0.0,0.0,0.0,0.0,3.0,520.0,1.0,0.0,440.0,960.0,3,1,960,0,1.0,0.0,1,0,3,1,3,6,8,0,0.0,1965.0,3.0,1.0,432.0,3.0,3.0,1,120,0,0,0,0,0,0.0,0.0,0,5,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
531379050,2122,220000,43.0,11492,1,0.0,3,4,1,7,5,1996,1997,132.0,4.0,0.0,5.0,0.0,0.0,6.0,637.0,1.0,0.0,276.0,913.0,5,1,913,1209,1.0,0.0,2,1,4,1,4,8,8,1,3.0,1997.0,2.0,2.0,559.0,3.0,3.0,2,0,74,0,0,0,0,0.0,0.0,0,4,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
907295020,1493,208900,75.0,13125,1,0.0,4,4,2,6,5,1997,1998,215.0,0.0,0.0,5.0,0.0,4.0,6.0,994.0,1.0,0.0,484.0,1478.0,5,1,1493,0,1.0,0.0,2,0,3,1,4,7,8,1,3.0,1997.0,3.0,2.0,508.0,3.0,3.0,2,140,39,0,0,0,0,0.0,0.0,0,4,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
923251160,1608,80000,124.0,27697,1,0.0,4,4,1,4,3,1961,1961,198.0,0.0,0.0,0.0,0.0,0.0,4.0,811.0,1.0,0.0,585.0,1396.0,3,0,1608,0,0.0,0.0,1,0,3,1,3,6,8,0,0.0,1961.0,1.0,1.0,444.0,3.0,2.0,2,152,38,0,0,0,0,0.0,0.0,0,11,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
527450210,987,83000,21.0,1953,1,0.0,4,4,1,6,5,1973,1973,408.0,0.0,0.0,0.0,3.0,0.0,4.0,309.0,1.0,0.0,174.0,483.0,3,1,483,504,0.0,0.0,1,1,2,1,3,5,8,0,0.0,1973.0,1.0,1.0,264.0,3.0,3.0,2,72,0,0,0,0,0,0.0,0.0,0,6,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
535475020,1796,140000,71.0,7056,1,0.0,4,4,1,6,5,1963,1963,415.0,0.0,0.0,0.0,0.0,0.0,4.0,400.0,1.0,0.0,380.0,780.0,3,1,983,813,1.0,0.0,1,1,4,1,3,8,8,1,3.0,1963.0,2.0,2.0,483.0,3.0,3.0,2,0,50,0,0,0,0,0.0,0.0,0,10,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
534201250,1770,155000,72.0,8640,1,0.0,4,4,1,5,5,1968,1968,300.0,0.0,0.0,5.0,3.0,0.0,5.0,361.0,3.0,483.0,56.0,900.0,5,1,884,886,1.0,0.0,1,1,4,1,3,7,8,0,0.0,1968.0,2.0,2.0,530.0,3.0,3.0,2,0,60,0,0,270,0,0.0,0.0,455,6,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
906402060,1644,275000,74.0,12800,1,0.0,4,4,2,7,5,1989,1989,145.0,4.0,0.0,5.0,0.0,4.0,6.0,1518.0,1.0,0.0,0.0,1518.0,4,1,1644,0,1.0,1.0,2,0,2,1,4,5,8,1,3.0,1989.0,3.0,2.0,569.0,3.0,3.0,2,80,0,0,0,396,0,0.0,0.0,0,8,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
903425340,960,129000,60.0,9873,1,0.0,4,4,1,4,5,1970,1970,160.0,0.0,0.0,0.0,0.0,0.0,5.0,789.0,1.0,0.0,171.0,960.0,3,0,960,0,1.0,0.0,1,0,3,1,3,6,8,0,0.0,1970.0,1.0,2.0,576.0,3.0,3.0,2,0,288,0,0,0,0,0.0,0.0,0,5,2006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
